-0.0010244855930379574,-0.9999987298734404,-0.0012209343862528907
-0.002320638075807521,-0.999993709606676,-0.0026824216670824122
-0.001060836633166799,-0.9999987298734404,-0.0011894860838241282
-0.001078652368834176,-0.9999987298734404,-0.0011733544106906075
-0.0010962228284158507,-0.9999987298734405,-0.001156955926704397
-0.0011135440165351465,-0.9999987298734405,-0.001140294360732061
-0.001130611994493312,-0.9999987298734405,-0.0011233735014614184
-0.0011474228811717297,-0.9999987298734405,-0.0011061971965435847
-0.0011639728539112406,-0.9999987298734404,-0.0010887693517163646
-0.0011802581493817108,-0.9999987298734405,-0.0010710939299123188
-0.0011962750644392852,-0.9999987298734404,-0.00105317495036639
-0.0012120199569662098,-0.9999987298734405,-0.001035016487691994
-0.001227489246699885,-0.9999987298734404,-0.00101662267096244
-0.0012426794158155693,-0.9999987298734404,-0.0009979976830561392
-0.0012575870106606186,-0.9999987298734404,-0.000979145758554747
-0.0012722086411288214,-0.9999987298734404,-0.0009600711845054565
-0.0012865409823775101,-0.9999987298734405,-0.0009407782982947136
-0.0013005807753460879,-0.9999987298734405,-0.0009212714869556723
-0.001314324827496942,-0.9999987298734405,-0.0009015551861650084
-0.0013277700135415926,-0.9999987298734405,-0.0008816338792366233
-0.001340913276149626,-0.9999987298734404,-0.0008615120960989148
-0.0013537516266446524,-0.9999987298734404,-0.0008411944122691596
-0.001366282145688948,-0.9999987298734405,-0.0008206854478125748
-0.0013785019839369945,-0.9999987298734405,-0.0007999898662858328
-0.0013904083628757443,-0.9999987298734405,-0.0007791123733614983
-0.0014019985747174284,-0.9999987298734404,-0.0007580577170434124
-0.0014132699841248003,-0.9999987298734405,-0.0007368306846573225
-0.0014242200280637609,-0.9999987298734404,-0.0007154361030453913
-0.0014348462165802403,-0.9999987298734404,-0.0006938788371508816
-0.0014451461333573805,-0.9999987298734405,-0.000672163788909261
-0.001455117436123727,-0.9999987298734404,-0.0006502958964741483
-0.0032597229750796933,-0.9999937096066761,-0.0013981964113289065
-0.0014740652060247408,-0.9999987298734405,-0.0006061215012396041
-0.0014830373644244544,-0.9999987298734404,-0.0005838250436551737
-0.0014916722927812113,-0.9999987298734404,-0.0005613958290098704
-0.0014999680275741586,-0.9999987298734404,-0.00053883895751538
-0.001507922682412827,-0.9999987298734404,-0.0005161595584105609
-0.0015155344484730662,-0.9999987298734404,-0.0004933627887992477
-0.0015228015948870255,-0.9999987298734405,-0.00047045383247139907
-0.0015297224691644246,-0.9999987298734405,-0.00044743789872957483
-0.0015362954975387563,-0.9999987298734405,-0.0004243202211994238
-0.0034327757323823265,-0.999993709606676,-0.000892635339932199
0.0022465252478637496,-0.9999973263287469,0.000548142014696557
0.002254535304289091,-0.9999973263287469,0.000514204161084326
0.00035147679346046365,-0.9999999354489971,0.00007460606785660405
0.0022690157255805736,-0.9999973263287469,0.0004459854197605248
0.00035356668267836624,-0.999999935448997,0.00006397345233461033
0.0022814324442463237,-0.9999973263287469,0.0003773610471399213
0.002286863312334064,-0.999997326328747,0.000342916240881462
